title,date,question,doctor,answer,url
이게 두드러기일종인가요??,2018.09.22,"어제.금요일밤 11시경부터 발견.
양팔에 전체적으로. ( 현재까지 )
몸통 배와가슴에 전체적으로.
( 배부분과 가슴부분은 남아있긴하나
어제보다 가라앉아보임 )

어제 올라온부위 그대로.
다른곳으로 더 번지거나 하지는 않았어요
하체와얼굴은 안났어요.

간지럼증이 느껴지나 계속 긁을정도의
심하지는않고. 참을만함. 구지 안긁어도될정도.
통증은 없고. 열없고. 근육통? 같은것도없어요.

몸살. 때문에 감기약 복용.
세토펜이알서방정. 뮤코라제정.
마지막복용. 수요일오후4시경.

메니에르때문에. 보나링에이정 하루한알복용.
( 그런데 이약은 몇년전부터 복용하던약.
이상증상없었음)


갑자기 올라와서 왜그럴까 생각해보던중
약때문에 그러나? 그러다가 세토펜 부작용중
스티븐슨이런게 있길래요 ㅠㅠ

혹시 그런거일수도 있을까봐 무섭네요 ㅠㅠ


이게 두드러기일종인가요??
명절이라. ㅠㅠ
아프거나 심하게 가렵거나 그러지않고
물집이나 고름? 염증? 이런건 안보이는데
그냥 지켜봐도 되는건지 응급실이라도
가야하는건지.. 연휴라4일정도는 병원을
갈수가 없으니 ㅠㅠ ㅠㅠ",송민규 [전문의],"안녕하세요, 하이닥 피부과 상담의 송민규 입니다.

처음 생긴 피부염의 경우에는 원인을 찾기 어려운 경우가 대부분입니다.
우선 증상이 심하지 않고 발진이 번지지 않으시니 좀더 지켜보시면 점차 호전될 가능성이 높으실 것으로 생각됩니다.
걱정이 많이 되시거나 증상이 나빠지면 가까운 피부과 전문의를 찾으시는 것이 좋습니다.

도움이 되셨기를 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000435269
"""본 게시물은 질문자 본인의 요청으로 삭제되었습니다.""",2018.08.08,"""본 게시물은 질문자 본인의 요청으로 삭제되었습니다.""",김소연 [전문의],"안녕하세요, 하이닥 내과 상담의 김소연 입니다.

IgE 수치를 봐서는 알레르기 체질이신건 맞는것 같습니다.

혈액검사상 알레르기가 없다고 나와도 증상이 생길수도 있고 있다 나와도 없는경우도 있더라구요

자세한것은 알레르기 내과 와 상의하시기 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000422342
알러지 증상일 까요? 맞다면 어떤 검사를 받아봐야 하는지 궁금합니다,2018.07.17,"평균 심박수가 70-80 정도로 멀쩡하다 가끔 식후 30분정도 후에 에 심박수가 100-110회로 빨라지고 호흡곤란과 어지럼증 증상이 나타난후 3시간쯤 뒤부터 차츰 잦아집니다 다른증상은 없습니다
개인적으로 알아보니 알러지 증상인거같다던대
알러지 증상일 까요? 맞다면 어떤 검사를 받아봐야 하는지 궁금합니다",제석준 [전문의],"안녕하세요, 하이닥 소화기내과 상담의 제석준 입니다. 글쎄요. 알레르기는 아닌 것 같은데요..어째튼 얄레르기검사는 MAST라고 여러가지 음식알레르기에 대한 검사를 할수는 있습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000414099
수혈을 받은신후에 생긴 증상인데 단순 알레르기일까요?,2018.07.12,"수혈을 받은신후에 생긴 증상인데 단순 알레르기일까요? 그리고 알레르기라면? 어느
알레르기일까요?",안효상 [전문의],"안녕하세요, 하이닥 피부과 상담의 안효상 입니다.
우선 답변이 늦어서 이미 병변이 많이 호전되었을 것으로 예상이 되는데요.

병변은 두드러기 증상에 합당한 소견으로 생각됩니다.

수혈 이후에 다양한 알레르기 반응이 나올 수 있는데
비교적 병변 부위가 다리에 국한되어 있기 때문에
크게 걱정은 안하셔도 될거 같습니다.

다만 병변 부위가 다른 부위에도 발생하거나
증상이 심해진다면 가까운 피부과 병원 또는
수혈을 받으신 종합병원을 재방문 하셔서
진찰 및 처방을 받으시는 것이 좋겠습니다.

현재로서는 이미 병변 부위가 호전되었을 것으로 예상됩니다.

즐겁고 시원한 한주 되시길 기원합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000412610
실내에서 조금 덥다고 느끼면 코 안쪽 말고 위에 코끝이 간지러운데요,2018.07.23,"저는 30대 여자구요..제가 예전부터 실내에서 조금 덥다고 느끼면 코 안쪽 말고 위에 코끝이 간지러운데요..
알레르기 이런 거는 없는데 왜 그런 걸까요?",최동기 [한의사],"안녕하세요, 하이닥 한방과 상담의 최동기 입니다.
다른 알러지가 없더라도 온도에 민감한 반응을 보이는 경우는 있습니다. 덥다고 느낄때 코끝으로 열감이나 이상한 팽창감이나 감각등을 느낄 수 있는데, 특별한 병이라기 보다는 현상으로 봐야하니 치료가 쉽지는 않겠네요.
가까운 한의원에 가셔서 코주변이나 목과 어깨를 잘 풀어서 열이 아래도 빠져나가도록 해보시는 것이 어떨까 합니다.
빨리 나으시길 바랄께요",https://www.hidoc.co.kr/healthqna/part/view/C0000415684
알레르기성 비염으로 눈도 간지러운데 이럴경우 비염치료를 위해 이비인후과를 갈지 눈이 간지러우니까 안과를 가야할까요?,2018.07.20,알레르기성 비염으로 눈도 간지러운데 이럴경우 비염치료를 위해 이비인후과를 갈지 눈이 간지러우니까 안과를 가야할까요?,최승영 [한의사],"안녕하세요, 하이닥 한방과 상담의 최승영 입니다.

알레르기비염, 알레르기결막염에 먼저 이비인후과에서 항히스타민제 등 처방을 받으시면 될것 같습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000415067
눈두덩이에 알레르기가 나서 간지럽고 화끈거리면서 부은것이 자꾸 재발합니다,2018.07.19,눈두덩이에 알레르기가 나서 간지럽고 화끈거리면서 부어서 피부과에서 처방해준 연고랑 약먹으면 가라앉았었는데 시도때도 없이 자주 붓고 가려워요... 계속 그 피부과약을 써야하나요 아님 새로운 약을 받아와야하나요..? 또 눈두덩이가 부으면서 살짝늘어났는데 원래처럼 회복이 안될수도 있다고 하셨는데 알레르기가 나아도 늘어져있게되는건가요?ㅠㅠ,김소연 [전문의],"안녕하세요, 하이닥 내과 상담의 김소연 입니다.

눈두덩이 알레르기라면 단순 알레르기라기 보다 혈관부종일 가능성 있으니 계속 반복되면 알레르기 내과진료를 보시고 알레르기 검사를 해보는게 좋겠습니다.
계속 붓고 빠지고가 반복된다면 눈두덩이 피부가 늘어질수 밖에 없을것 같습니다.
가장 좋은것은 알레르기 로 이한 것이라면 그원인이되는것을 피하는게 가장 좋은방법이니 검사를 받아보시기 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000414750
온몸이 너무가렵고 손발끝이 저리고아파요,2018.07.09,"온몸이 너무가렵고 손발끝이 저리고아파요
피부과,신경과도 가봤지만 약처방만해줬고 지금은 약국에서 알러엔이라는 약을 먹고있습니다
어쩔때는 한알먹으면 일주일도 괜찮았다가 스트레스가 좀 심해지면 하루에 한알을 꼬박꼬박 먹지않으면 버티지못하겠어요
그리고 이제는 긁으면 손발저린것처럼긁은부위가아파요
네이버검색도 수없이 해봤지만 어떤병원으로가야할지도모르겠고너무괴로워요",엄문용 [전문의],"안녕하세요, 하이닥 내과 상담의 엄문용 입니다.
이유없이 발생하는 가려움, 심할 경우 발진이 동반되는 질환은 여러가지 원인이 있습니다.
기본적으로 간질환, 신장질환, 갑상선질환 등에 대한 평가에서 부터 알레르기 반응이 있는지 total IgE 등의 검사를 포함한 알레르기 항원반응검사 등을 해보셔야 합니다.
아마도 항히스타민제를 복용하고 계실 것으로 보이는데 이것은 원인을 모르는 상태에서 일시적인 대처에 불과합니다.
가까운 내과에 내원하셔서 관련검사를 받아보시기 바랍니다.
대학병원을 원하시면 알레르기내과에서 진료를 받으시기 바랍니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000411088
초콜릿 재채기,2018.07.03,"현재 고1입니다.
어릴 때부터 그랬는데
초콜릿(다크초콜릿, 진한초코우유 등)을 먹으면 1회에서 2회 정도 재채기가 나옵니다.
이거 알러지인가요?",엄문용 [전문의],"안녕하세요, 하이닥 내과 상담의 엄문용 입니다.
초콜릿에 알레르기 반응을 보이는 경우가 생각보다 꽤 있습니다.
하지만 명확한 연관성이 있는지는 평가를 해보셔야 하겠습니다만 본인 스스로 증상과의 연관성이 꽤 있다고 생각하신다면 초콜릿 섭취를 자제하시는 게 좋겠습니다.
알레르기 반응의 가장 효과적인 치료 및 예방은 회피요법입니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000409470
초콜릿 재채기,2018.07.03,"현재 고1입니다.
어릴 때부터 그랬는데
초콜릿(다크초콜릿, 진한초코우유 등)을 먹으면 1회에서 2회 정도 재채기가 나옵니다.
이거 알러지인가요?",엄문용 [전문의],"안녕하세요, 하이닥 내과 상담의 엄문용 입니다.
초콜릿에 알레르기 반응을 보이는 경우가 생각보다 꽤 있습니다.
하지만 명확한 연관성이 있는지는 평가를 해보셔야 하겠습니다만 본인 스스로 증상과의 연관성이 꽤 있다고 생각하신다면 초콜릿 섭취를 자제하시는 게 좋겠습니다.
알레르기 반응의 가장 효과적인 치료 및 예방은 회피요법입니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000409470
햇빛알레르기,2018.07.03,"2017년 5월경부터 지금까지 햇빛에 노출되면 울긋불긋 노출된 부위가 빨개지고, 간지러워집니다. 강한햇빛은 물론, 그늘진 곳에 직접적이지 않아도 오래동안 있을경우라도 일정정도 노출된 부위가 빨개지고, 간질간질 거립니다. 물론, 실내로 들러와서 에어컨 바람이나 선선한 곳에 30분정도 있으면 위와 같은 증상이 사라집니다. 그래서, 이곳저곳 병원을 다니고, 약복용도 하고, 최근엔 한약처방까지 받고 치료 받았지만, 아직도, 외출이 제한적이고, 외출시 또는 운전할때도 아침, 점심 등 태양이 비출때면 얼굴과 귀, 손등을 여름이건, 겨울이건 가리고 다닙니다. 괴롭고 많이 힘듭니다. 좋은 정보 있으시면 알려주세요~ 감사합니다.",김영훈 [전문의],"안녕하세요, 하이닥 피부과 상담의 김영훈 입니다.

햇빛에 의한 알레르기는 원래 힘든 만성 알레르기성 두드러기의 한 종류입니다. 증상을 누를만큼 강한 약을 오랫동안 복용해야만 하는 경우가 보통입니다. 약을 복용하는것이 중요한 것이 아니고 어떤 종류의 약을 얼마만큼의 양으로 복용하는가가 중요하다고 생각합니다. 사실 만성 두드러기에 이렇다할 좋은 정보는 없습니다. 아직 논문에도 햇빛 알러지에 대한 이렇다할 좋은 치료법이 발표된 것은 없고요. 혹시 대학병원 진료를 아직 받아보시지 않았다면, 대학병원에서 한번 진료를 받아보시는 것도 좋습니다. 일반적으로 사용하는 약 이외에, 새로 개발된 약이나 면역억제제 등을 사용해 볼 수도 있으니까요.
그다지 좋은 정보를 드리지 못해서 죄송합니다만, 지속적인 치료로 증상이 올라오지 않도록 누르고 있는것이 일반적인 만성 알레르기성 두드러기의 가장 일반적인 치표법입니다. 알레르기는 병이라기보다는 당뇨병이나 고혈압같은 일종의 체질이니까요. 스스로 병을 다스리는 법을 익히시고 적절히 약을 사용하시는 것이 제일 좋은 방법이라고 생각합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000409199
항생제 알레르기 문의,2018.07.02,"약 15년전 페니실린계 항생제 먹고 얼마지나지 온몸에 두드러기가 나서 알러지있는걸 알고 이후 페니실린은 투약하지 않는데 세파계 항생제는 계속 투약해왔는데 최근에 입원을 했는데 페니실린계 알러지 있다니 세파계 항생제로 알러지 반응검사 했는데 알러지반응이 있다고 하더라고요 근데 전 계속 세파계 항생제를 복용 했는데 아무 문제 없었고 처음 온몸에 두드러기가 나게된 약은 크라목스정으로 페니실린계 항생제였는데 몇달전 이비인후과에서 페니실린계 항생제 알러지 있다 했는데 착각을 했는지 크라목스정과 동일성분의 다른 약을 항생제로 처방 했고 저도 착각을 해서 하루를 복용 했는데 아무이상반응이 없었어요 지금 생각해보니 의아한게 있습니다
15년전이 제가 17세 였는데 그전에 제가 페니실린을 안먹었을까 하는 의문입니다 분명 그전에 페니실린 항생제를 먹었을지 않을까 싶고 이때 알러지반응이 있고 나서부터 약이 어떤게 들어갔는지 확인하고 먹기시작했기 때문에 그전에는 페니실린을 먹었는지 아닌지 정확히 알수없지만 가장 흔하고 가장 많이 처방되는 페니실린계와 세파계 항생제를 17세 되는 동안 한번도 복용안해봤을까 하는건데요 피부에 항생제 알러지반응검사에서 알러지반응 있다는게 정말 알러지가 있는걸로 생각해야되는건지 의문입니다
처음 크라목스정 먹고 온몸에 두드러기가 났는게 다른약도 같이 복용하여 다른 약 때문일수도있다고 생각들수 있지만 처방된 병원에 확인시 기존 처방된 약중 크라목스만 바꿨다고 해서 알게됬구요 알레르기 비염때문에 이미 한 2주정도 치료중이었습니다 그리고 이후 저는 원인불명의 만성두드러기를 10년간 앓았습니다 대학병원가서 알레르기 항원검사 및 피부조직검사까지 했는데 원인을 찾지 못했구요
모든 상황을 고려 했을때 전 페니실린계와 세파계 알러지가 맞는걸까요?
다른 항생제를 먹으면 되는 문제인데
참 이상한게 왜 대부분에 병의원에서는 페니실린계와 세파계외에는 다른계 항생제 처방을 꺼리는지 모르겠어요 알러지있다고 해도 페니실린계나 세파계로 처방하는 의사도 있었구요 첨엔 항생제 써야겠다 해놓곤 페니실린계 알러지있다하면 항생제 처방 안해도 되겠다 번복하는 의사가 대부분이구요
항생제 써야할때는 써야되는데 참 불편하네요 더군다나 이젠 세파계도 있다하니 더 항생제 처방안해주려고 하구요 여긴 대구인데 대구만 이런건지 참 이해가 잘 안갑니다 다양한 종류의 항생제도 많던데 말이죠

답변 부탁드립니다",김소연 [전문의],"안녕하세요, 하이닥 내과 상담의 김소연 입니다.

페니실린 및 세파계 항생제에 알레르기가 있으신분들이 많이 있습니다.
대부분 항생제를 써야할때 가장흔하게 처방하는 약들이지만 여기에 알레르기 가 있다면 대체 할수 있는 항생제 들 몇가지에서 약을 바꿔 써야하나 작은병원에서는 대체약이 없는경우가 많이 있어서 가능하면 항생제를 안주려는 경우도 있을수 있습니다.

피부 항생제 알레르기 반응검사로 있다고 하셨는데 그렇다면 가능하면 약을 피하는게 좋겠지요.
항생제 알레르기 반응검사의 경우는 사실 피부반응 보다 약을 먹고 유발검사를 해보시는게 가장 정확합니다.
대학병원 알레르기 내과를 가셔서 2-3일 입원하면서 약물 유발 검사를 해보시면 가장 정확합니다.

아직 항생제 알레르기 병력이 확실치 않다면 내원하셔서 검사를 받아보시는게 좋겠습니다.
알레르기의 경우 처음보다 2-3차 노출때 더 심한 알레르기 반응을 일으키는경우도 있고 약물마다 알레르기 반응기전이 다를수도 있기때문에 알레르기 전문의와 상담하는게 가장좋겠습니다.

그리고 약물알레르기가 있다면 피하는게 가장 좋은 방법입니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000409128
문의 드립니다,2018.06.30,"단순치루로 치루절개술로 수술을 했는데 페니실린계, 세파계 항생제 알러지있어서 입원동안 항생제로 씨제이후라시닐정 이란 약을 먹었는데요 퇴원하면서 항생제로 씨제이후라시닐정, 크로세프캡슐 이렇게 처방을 해줘서 크로세프캡슐이 세파계인걸 확인하고 크로세프캡슐은 빼고 복용하라고 하는데 씨제이후라시닐정이 검색을 해보니 항원충제라고 나와있는데 구충제인건가요? 혐기성균의 감염증 치료에도 사용하는걸로 나와있는데요
씨제이후라시닐정은 페니실린계나 세파계등 각종 항생제로 대체할만큼 충분한 효능이 있나요?
아니면 항생제로 효능은 약하고 기생충에 의한 약효가 뛰어난건가요
그리고 씨제이후라시닐정도 다른 항생제처럼 장내유익균도 사멸하는 부작용도 있나요

또 하나 제가 페니실린계 항생제는 먹고 얼마지나지않아 온몸에 두드러기가 올라와서 확실히 알았는데 호흡곤란이나 그런문제는 없었구요 그래서 이 후 세파계 포함 다양한 종류의 항생제를 감기나 다른문제로 15년간 복용했는데 아무 문제가 없었어요 심지어 얼마전에 의사선생님도 그렇고 저도 그렇고 착각해서 페니실린계 항생제를 2일나 복용 했는데 아무 문제가 없었어요 페니실린계 항생제 복용 후 알러지 반응 있은 후 15년 지나서 복용한셈이죠
그래도 전 이후에도 페니실린계 항생제는 먹지않는데 치루수술외 다른 문제로 최근에 입원을 했는데 페니실린계 알러지 있다니 세파계 항생제로 알러지 반응검사 했는데 알러지반응 있다고 마이신이라고 한것 같은데 그걸로 항생주사를 정맥으로 주더라고요 그때부터 세파계도 알러지있다고 병원가면 말하는데 지금까지 10년넘게 세파계 항생제를 먹고 아무 이상 없었는데 정말 세파계도 알러지가 있는걸까요 없는걸까요
세파나 페니실린이나 같은 계열 항생제라고 보면 된다고 오래전부터 들었는데도 페니실린 알러지 있다하면 병원에서는 항상 세파계로 처방해주더라구요 그래도 먹으면 아무이상 없어 전 알러지가 없다 생각했는데 알러지반응검사에서 알러지있다 해버리니 뭐가 맞는지 모르겠네요 단순히 주사바늘에 의한 피부자극이 심하게 와서 알러지라고 판단한건지... 제가 피부묘기증상도 있거든요 민감한 편입니다

마지막으로 씨제이후라시닐정, 크로세프캡슐을 같이 복용해도 되나요 이때까지 세파계 항생제 복용하고 문제 된적없어 복용을 해보려 하는데 위 두약을 같이 복용가능한지도 궁금하네요

답변 부탁드립니다",이문우 [약사],"안녕하세요, 하이닥 상담약사 이문우 입니다.

네...

참 희한하네요...

피부반응에서 알러지 반응이 나오는데 복용하면 괜찬고...

원래 체질은 변하느거라...

일단 알러지 반응이 잇으니가

세파계통도 피하시고요...

후라*닐정도 염증에는 효과가 있어요...

감사~~^^",https://www.hidoc.co.kr/healthqna/part/view/C0000408435
햇빛알레르기,2018.07.03,"2017년 5월경부터 지금까지 햇빛에 노출되면 울긋불긋 노출된 부위가 빨개지고, 간지러워집니다. 강한햇빛은 물론, 그늘진 곳에 직접적이지 않아도 오래동안 있을경우라도 일정정도 노출된 부위가 빨개지고, 간질간질 거립니다. 물론, 실내로 들러와서 에어컨 바람이나 선선한 곳에 30분정도 있으면 위와 같은 증상이 사라집니다. 그래서, 이곳저곳 병원을 다니고, 약복용도 하고, 최근엔 한약처방까지 받고 치료 받았지만, 아직도, 외출이 제한적이고, 외출시 또는 운전할때도 아침, 점심 등 태양이 비출때면 얼굴과 귀, 손등을 여름이건, 겨울이건 가리고 다닙니다. 괴롭고 많이 힘듭니다. 좋은 정보 있으시면 알려주세요~ 감사합니다.",김영훈 [전문의],"안녕하세요, 하이닥 피부과 상담의 김영훈 입니다.

햇빛에 의한 알레르기는 원래 힘든 만성 알레르기성 두드러기의 한 종류입니다. 증상을 누를만큼 강한 약을 오랫동안 복용해야만 하는 경우가 보통입니다. 약을 복용하는것이 중요한 것이 아니고 어떤 종류의 약을 얼마만큼의 양으로 복용하는가가 중요하다고 생각합니다. 사실 만성 두드러기에 이렇다할 좋은 정보는 없습니다. 아직 논문에도 햇빛 알러지에 대한 이렇다할 좋은 치료법이 발표된 것은 없고요. 혹시 대학병원 진료를 아직 받아보시지 않았다면, 대학병원에서 한번 진료를 받아보시는 것도 좋습니다. 일반적으로 사용하는 약 이외에, 새로 개발된 약이나 면역억제제 등을 사용해 볼 수도 있으니까요.
그다지 좋은 정보를 드리지 못해서 죄송합니다만, 지속적인 치료로 증상이 올라오지 않도록 누르고 있는것이 일반적인 만성 알레르기성 두드러기의 가장 일반적인 치표법입니다. 알레르기는 병이라기보다는 당뇨병이나 고혈압같은 일종의 체질이니까요. 스스로 병을 다스리는 법을 익히시고 적절히 약을 사용하시는 것이 제일 좋은 방법이라고 생각합니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000409199
어떤 진료를 받아야 할까요?,2018.04.15,"45세 여성입니다
특정음식(카레, 양념이 많은 음식, 기름진 음식, 신음식 등)을 먹으면 맥박이 빨라지고 복부가 빵빵하게 올라오며 복통이 있고 얼굴에 열이 올라옵니다. 어떤 음식은 심하면 맥박이 170-80이 나와서 순환기내과에서 처방받은 콩코드정과 안정제 및 가스제거제 를 복용합니다.
식사도중 혹은 식후 10여분내에 이런 증상이 있습니다.
그리고 복통이 오면 어김없이 얼굴에 열이 올라옵니다. 심장검사(부정맥)는 정상인데 맥박만 좀 빠르다고 가슴두근거림이라는 진단을 받았고 복부초음파도 이상없다고 합니다.
위와 같은 증상은 어떤 진료를 받아야 할까요?

추신. 병원에서 진경제 부작용이 있다고 내시경할 때 주사를 안하고 한다는데 괜찮은지요?",김소연 [전문의],"안녕하세요, 하이닥 내과 상담의 김소연 입니다.
특정음식에 그런반응을 보인다는 것은 음식알레르기일수도 있겠습니다. 알레르기 내과 를 방문해서 음식에 알레르기 있는지 검사받아보시는게 좋겠습니다.
또한 내시경 검사를 시행해 보시는 것도 권유드립니다.
진경제 부작용이 있으시다면 꼭 내시경시 진경제 사용하지 않아도 상관 없겠습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000376467
꽃가루 알러지가 있습니다.,2018.06.28,"꽃가루 알러지가 있습니다.
따로 챙겨야하는 음식이나 식이요법이
있는지요.",최승영 [한의사],"안녕하세요, 하이닥 한방과 상담의 최승영 입니다.

알레르기에는 꽃가루 등 해당 항원을 피하는 것이 가장 확실한 방법이 됩니다.
당장의 심한 알레르기반응에는 항히스타민제 등을 이용하여 진정이 가능하며, 증상이 심하게 지속될때는 진찰후 체질개선 한의약처방을 하여 도움이 될 수 있습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000407813
꽃가루 알러지가 있습니다.,2018.06.28,"꽃가루 알러지가 있습니다.
따로 챙겨야하는 음식이나 식이요법이
있는지요.",최승영 [한의사],"안녕하세요, 하이닥 한방과 상담의 최승영 입니다.

알레르기에는 꽃가루 등 해당 항원을 피하는 것이 가장 확실한 방법이 됩니다.
당장의 심한 알레르기반응에는 항히스타민제 등을 이용하여 진정이 가능하며, 증상이 심하게 지속될때는 진찰후 체질개선 한의약처방을 하여 도움이 될 수 있습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000407813
아토피 가있는데 갑각류 종 새우 가재등을 먹어도되나요,2018.06.27,아토피 가있는데 갑각류 종 새우 가재등을 먹어도되나요,조혜리 [영양사],"안녕하세요, 하이닥 영양상담사 조혜리 입니다
피부과내원하셔서 알레르기검사반응을 확인하시고
특정식품에 대한 알러지검사후 반응이 나타나는음식등은 피해주셔야합니다
정확한 진단을 위해 전문의상담후 검사를 하시길바랍니다",https://www.hidoc.co.kr/healthqna/part/view/C0000407262
알러지 약을 많이 먹으면 몸이 안좋아지나요?,2018.06.19,"안녕하세요 20대 초반 남자입니다. 제가 밥을 먹거나 운동을 하면 콜린성 두드러기가 생겨서 가려울때마다 먹는데요
(하루에 3,4번씩 복용합니다-리노포스틴 10mg,씨잘 5mg)

지인이 말하기를 알러지약을 매일 먹으면 당뇨병이 오고, 시력이 안좋아지고, 뼈가 약해진다던데 사실인가요?",이영준 [약사],"안녕하세요, 하이닥 상담약사 이영준 입니다.

좋은 지인을 두셨습니다 네~ 말씀 들으신 그대로 입니다
지금 피부 알러지를 막기 위해 복용하시는 전문의약품은
항히스타민을 억제하기위해 사용되는 몽 속 호르몬을 교란하는 성분입니다

단기간 복용시에는 크게 문제가 없지만, 장기간 복용시에는
몸 속에 있는 미네랄을 많이 고갈시키고, 신장에도 무리가 가고
제일 문제인 호르몬 교통정리가 개판으로 되기에 호르몬 신호등이 무너지면
걷잡을 수 없는 부작용들이 몸속에서 생겨납니다
특히나 커피를 많이 드시고, 잠을 많이 안주무시는 습관이 있다면 더더욱 위험하지요

콜린성 두드러기를 서서히 약하게 만들기 위해선
먼저 체질 개선을 위해 몸속 해독(디톡스)을 한번 하시는 것을 추천드립니다
또한 미네랄 소실을 막기 위해 칼슘, 마그네슘, 비타민D, 아연, 셀레늄 등이 들어있는
영양제 복용을 권하고, 신장과 간을 보호하기 위해 간보호제를 권합니다

식사 중에 두드러기가 심하게 생기는 음식은 제일 기피하는 음식으로 리스트를 작성하시고
전문의약품 처방받으신 것은 많이 심한 경우만 드시는 방향으로 약 복용을 줄여가시고
바르는 로션이나 알로에겔을 발라서 또는 얼음이나 찬물로 진정시키는 방법을 써보시길 바랍니다

피부과에 가시면 여러가지 알러지 검사를 할텐데 사실 뭐가 원인인지 잘 확인이 안되는 경우가 허다하니
검사가 의미가 없구요 ^^ 본인이 식사조절을 잘하시는 편이 최선입니다

답변이 도움이 되었기를 바랍니다",https://www.hidoc.co.kr/healthqna/part/view/C0000403401
제 병을 찾고 싶습니다,2018.06.22,"불시적으로 신체 외부가 아닌 내부가 간지러운것 같은 느낌이 듭니다.(뇌, 손가락 내부) 통증을 주어서 해소 시키기는 하지만
이와 같은 일은 벌써 10년이 넘게 지속되고 있습니다.
이떄문에 공부를 하기가 굉장히 힘들고 머리속에서도 집중이 안됩니다.
이 감각은 같은 행동을 반복 하거나 할떄 특히 더 심해지는 것 같습니다.(타자를 치거나 글씨를 쓰는일)

이 외에도 항상 멍하고, 머리가 정리가 안되서 심할떄는 간단한 논리연산도 힘듭니다.
꼭 원인을 찾고 싶습니다. 도와주세요....",한재병 [전문의],"안녕하세요, 하이닥 응급의학과 상담의 한재병 입니다.

말씀하신 내용대로라면, 우선 신경과 진료를 보시기를 추천합니다.
기질적 원인이 없음이 확인된다면, 정신과 상담이나 약물 치료가 도움이 되는 경우가 많습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000405282
어떠한 이유와 해결 방법은 어떠한것이 있을까요?,2018.06.15,"49세 남자이며, 키는 174, 몸무게는 82kg입니다.
땀을 많이 나는 체질은 아닌데 양말의 목밴드 부위나 팬티의 고무밴드 등에서 땀에의한 알레르기 반응이 일어납니다.
어떠한 이유와 해결 방법은 어떠한것이 있을까요?",호동식 [의사],"안녕하세요, 하이닥 피부과 상담의 호동식 입니다. 물리적 요인에 의한 땀 배출의 억제는 피부염의 원인이 됩니다. 습한 환경을 피해주시고, 가려움이나 따가운 증상이 심하거나, 수포등의 병변이 발생하시면 진료를 받기를 권해드립니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000401662
체격은 150 초반이고 저체중에 가깝고 빈혈이 있습니다.,2018.05.31,"안녕하세요 저는 20대 중반 여성입니다. 체격은 150 초반이고 저체중에 가깝고 빈혈이 있습니다.

요즘 머쉬마루 버섯을 자주 사서 반찬으로 볶아 먹었는데 먹고 나면 입천장이랑 혀가 간질간질한 느낌이 들어요. 목 안 쪽이 조금 따끔하기도 합니다. 하지만 딱히 발진이 일어나진 않습니다.

버섯은 항상 흐르는 물에 씻어서 조리했습니다. 새송이나 팽이같은 다른 버섯을 먹었을 땐 이런 증상이 없었던 걸로 기억하고요.

하루 자고 나면 간지러운 느낌이 없어지긴 하는데, 알레르기일까요? 그리고 병원에 갈 정도는 아닌 것 같은데 영 간지러워서요. 집에서 좀 가라앉힐 방법이 있을까요?",한재병 [전문의],"안녕하세요, 하이닥 응급의학과 상담의 한재병 입니다.

말씀해주신 내용을 바탕으로 확인하면, 머쉬*루가 원인일 가능성이 높아 보입니다.
가장 좋은 방법은 원인으로 의심되는 것을 피하는 방법입니다. 가능하면 머쉬*루 버섯을 복용하지 않는게 좋습니다.
갑자기 반응이 크게 오는 경우 목이 붓거나, 호흡이 곤란해지고, 혈압이 떨어질 수도 있습니다.",https://www.hidoc.co.kr/healthqna/part/view/C0000396195
